Gene,t_0m_nascent_readcount_donor1_rep1,t_15m_nascent_readcount_donor1_rep1,t_30m_nascent_readcount_donor1_rep1,t_60m_nascent_readcount_donor1_rep1,t_90m_nascent_readcount_donor1_rep1,t_105m_nascent_readcount_donor1_rep1,t_120m_nascent_readcount_donor1_rep1,t_0m_nascent_readcount_donor1_rep2,t_15m_nascent_readcount_donor1_rep2,t_30m_nascent_readcount_donor1_rep2,t_60m_nascent_readcount_donor1_rep2,t_90m_nascent_readcount_donor1_rep2,t_105m_nascent_readcount_donor1_rep2,t_120m_nascent_readcount_donor1_rep2
ENSG00000186564,0,1.1328,0,1.4129999999999998,3.4872000000000005,2.616,2.226,0,0.9583,0.4503,0,2.142,2.2776,2.0174000000000003
ENSG00000171960,6.9696,6.773333,4.99,5.2668,4.8585,4.0128,0,5.35636638,6.8026,4.798857239999999,3.0857,7.920640000000001,1.5516,1.63795
ENSG00000065978,69.49172161,70.64699994,53.175266619999995,76.4092,47.8395,90.84386674,66.3476,40.74587505,67.53733328,23.030325,66.13290009,41.20801663,93.04165,110.01179841
ENSG00000164008,21.6128,7.05175,17.496,9.9792,15.88545,6.84,7.36715,15.312500000000002,9.253,14.2389,27.6805,23.9844,13.6444,23.668
ENSG00000283580,3.8912,1.3343999999999998,0,2.6078,2.6895,0,1.95355,0.923,0,0,1.9604,7.4061,0,3.85175
ENSG00000274386,0,0,0,0,0,0,0,0.7656,0,0,0,0,0.9435,0
ENSG00000162398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000143001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169174,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
ENSG00000117834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000123080,1.5576,0,1.4658,2.1021,0,0.5577,0,0,2.5056,6.3839999999999995,0,3.627,1.2423000000000002,0
ENSG00000180198,8.6982,7.90895,7.4382,7.9692,0,1.4352,0,12.1768,0,3.7548,3.2781,8.4064,5.9268,7.877999999999999
ENSG00000160062,0,1.0352,1.0759,0,0,0,1.1652,0,0,0,0,0,0.33205,0
ENSG00000162521,48.369766819999995,19.551,36.3933332,34.419,37.438133480000005,48.972,41.6350002,32.661,18.951,3.2995499999999995,40.1885,52.22,57.23586689,51.37241683
ENSG00000162522,0,0.2724,0,3.3040000000000003,0,0,0.4686,0,1.3875,13.0042,0,1.375,1.729,0
ENSG00000116497,10.71056678,3.627,11.152,9.7351,4.515,3.4276,8.1456,4.172366609999999,8.2708,21.6027,13.0016,5.13,4.0595,10.76221651
ENSG00000121905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121774,92.2464,61.842499999999994,43.49905,49.329,59.41395,83.46050000000001,51.1272,54.05125,50.1078,21.78645,48.99215,82.5372,38.26046679,75.0316
ENSG00000121775,0,2.3994,0,1.2717,0,1.1194499999999998,0,0,0.8241999999999999,0,1.524,1.1016,3.8127,0
ENSG00000025800,193.7088,161.2753338,163.7363,119.23476617,114.2336,167.7525,126.0798,152.11350000000002,140.85408293,72.1308,144.70875,140.21870042999998,174.58773278,238.0394
ENSG00000084652,89.39160000000001,69.5911,79.87245,37.36815,48.5415,90.1362,66.5028,40.840799999999994,83.71945000000001,50.64795,34.397999999999996,60.38325,59.8556,96.0687
ENSG00000117758,20.3725,25.16091655,21.54735,29.943,13.7624,36.7448,15.5316,11.6568,26.859,2.8476000000000004,33.910000000000004,11.1252,16.524,11.084700000000002
ENSG00000117751,4.3845,3.2841,12.189,0,1.556,6.2254,5.3176,4.8762,6.104699999999999,0.8916000000000001,5.048,5.607,5.7940000000000005,9.529
ENSG00000130775,148.5654999,105.5223,119.6637,77.6425,90.25404156999998,157.85618321,99.55796657,91.99353324,90.0082,76.0136,78.273,77.4479,118.1669,95.44264
ENSG00000130768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158156,3.5557,5.9750000000000005,4.4567000000000005,3.2190000000000003,2.3939,8.2271,0.6209,10.719,2.5116,0,0,0,8.074,3.0884
ENSG00000222046,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ENSG00000084623,20.091,11.38260006,9.198,12.2616,1.1187,17.75385,21.1048,29.39625,13.505200079999998,41.41369185999999,23.751900000000003,26.227044340000003,23.5473,28.9497
ENSG00000183615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180098,10.8128,6.4826999999999995,5.2877,4.692,5.7684,6.8355,13.178400000000002,12.236,10.6142,7.0706999999999995,5.395499999999999,10.15162,6.125400000000001,17.070149999999998
ENSG00000188060,0,0,0,0,0,4.4038,0,0,0,1.2844,0,2.8535,0,1.7936
ENSG00000162419,13.4688,12.1873,16.6495,29.4728,36.8424,20.2635,22.071,15.532799999999998,8.8965,19.4688,66.73219999999999,25.10105,23.32715,18.6252
ENSG00000198492,18.84125,13.61065,11.89830006,11.011,17.81333344,27.688,15.44433324,21.71066654,5.4963,21.34605,12.54825,19.7234,15.2199,13.236199999999998
ENSG00000116329,0,0,0,1.0504,0,0,0,0,0,0,0,0,0,0
ENSG00000159339,0,0,0,0,0,0,0,0,0,0,4,0,0,0
ENSG00000074964,80.42699999999999,105.008,115.99321681,104.0491,72.2817,109.5444,99.198,42.79188341,54.324000000000005,109.0293334,118.503,114.6285,103.504,71.4324
ENSG00000117154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182866,0,0,2.4102,3.3528,0.97,0,0,0,0,2.9743999999999997,0,1.7622,0,0.7381
ENSG00000116478,6.1275,7.94775,9.14933328,10.8999,7.9821,13.7133,6.0662,6.918,7.5999,6.54266662,1.6268,8.7315,9.2016,10.7644
ENSG00000162526,1.1515,0,0,0,0,0,0,0,0,1.2804,0,0,0,0
ENSG00000254553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000289694,182.82316642,165.18570807,162.28799999999998,107.4208331,125.394975,183.20625,113.46,104.47173352,138.94275000000002,79.48568357,157.6253,119.55585849,220.40108363,211.69136643999997
ENSG00000079739,4.3125,6.2608,3.68,0,0,2.9570667100000003,1.8036,2.17959996,1.7544000000000002,0.8444,5.502,0,1.874,2.9568000000000003
ENSG00000185483,0,0,0,0,0,0,0,0,0,0.3624,0,0,0,0
ENSG00000157184,21.2175,18.175749999999997,20.878400000000003,11.25225,28.1985,29.025,9.27255,23.78375,17.515,9.783360000000002,9.76875,15.1198,28.3123,34.3938
ENSG00000211452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116212,1.972,0,0,0,0,0,0,0.2496,0,0.9486,1.134,0,2.2442,0
ENSG00000116205,14.176,12.18983313,9.2697,3.933,3.383,5.0644,4.763,3.6225,7.178,5.206,4.970400000000001,7.646100000000001,3.9216,11.0232
ENSG00000182183,0,1.1204,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162378,26.08,25.424,29.3225,13.04595,16.860599999999998,25.8265,11.2251,74.96265,31.2078,15.10755,50.7745,23.04,36.3392,35.77
ENSG00000203995,0,0,0,0,0,0,0,0,0,0,0,0,0.3672,0
ENSG00000116171,14.6118,9.1475,2.8068,7.1175,6.51015,7.96833325,9.8982,12.3288,6.9542,3.84894993,0.9936,4.6816,8.205300000000001,5.2402999999999995
ENSG00000174348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178028,2.3608,4.114,8.523,4.4356,5.4158,6.8025,5.032500000000001,3.4019999999999997,2.7577000000000003,13.3855,4.774,7.2168,3.8726,6.6671000000000005
ENSG00000187147,19.00765,17.5797,9.054,23.7456,6.574,10.6854,19.6856,28.6201,12.2892,13.27812495,4.9504,13.3226,9.902399999999998,19.61925
ENSG00000198520,0,0,0,0,0,0,0,0,0,9,0,0,0,0
ENSG00000142945,5.477600000000001,0,0,0,5.652500000000001,0,0,0,0,0,0,0,0,0
ENSG00000186118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186377,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3344
ENSG00000132768,0,0,3.333,1.8282,0,0,0,2.4786,0,0,1.026,0,0,0
ENSG00000117410,25.4212,48.94810017,30.94248321,83.15833305000001,16.328400000000002,51.203166849999995,24.0372,41.43773346,21.3514,11.2892,120.27015,48.35929989,29.4642,23.5888
ENSG00000117411,0,0.252,0,0,6.2581999999999995,0,0.864,0,0,0,0,0.4141,0,0
ENSG00000159214,0,1.2312,1.3844999999999998,0.684,1.8415,0.96,0,0,2.0085,9.1379,0.5546,0.8664,1.4196,0
ENSG00000116688,41.018249999999995,45.68965,54.39735,32.51251679,30.4164,32.14726676,32.424,19.91375,39.62925,25.22035,30.394,33.665099999999995,32.1784,37.30592
ENSG00000116691,9.27,26.010399999999997,14.7602,16.6628,0.3181,19.6848,33.8136,16.0364,8.360000000000001,18.9666,28.8288,28.4335,19.2386,45.4155
ENSG00000120949,2.5408,3.8064,0.781,3.4009,0,2.1483,0.3615,2.0608,1.128,2.8007999999999997,0.7305,0,5.8647,3.3388
ENSG00000028137,296.9075,268.23133348000005,272.42809986,211.8997,151.70225,388.36466648,349.08840000000004,153.46453344000005,200.873,194.04985,193.7475,201.85895988,305.39270019,514.61457084
ENSG00000048707,30.4367,33.0921,35.921,25.7796,34.03485,29.772499949999997,15.0768,22.1438,24.012083289999996,17.471349999999997,18.5029,45.16026657999999,43.81375,40.6125
ENSG00000066056,1.3376,1.4026999999999998,0,0,0,0,1.24,0,0,0,0,0.6969,0,0
ENSG00000117399,0,1.3528,1.0432,0,0,0,0,0,1.2402,0,0.5814,7.6538,3.5868,0
ENSG00000198198,49.0017,21.52324995,24.69,18.0574,18.8872,24.2012,11.49795,18.65093328,22.8123,22.72725,6.2671,21.985,39.9474,29.577
ENSG00000142949,1.662,0,0,2.8158,0.6786,0,4.849,1.5371,4.5975,0,0,5.69835,0,1.0868
ENSG00000117472,0,0,0,0,0.8442,0,0,0,0,0,0,0,0,0
ENSG00000123091,34.1025,126.52395,93.214,106.5302,15.561,112.6664,178.4872,68.45779999999999,51.4828,179.8895,57.105500000000006,37.8161,63.3558,102.8008
ENSG00000066135,30.859399999999997,34.021,17.5646,10.28905,12.3714,14.21145,26.1195,16.7694,10.14615,1.1641,5.5607999999999995,16.856,16.827333189999997,22.0521
ENSG00000284989,1.9276,3.6431,0,0.89225,4.2394,3.2840000000000003,1.709,4.4772,1.4428,0.26735000000000003,2.7945,3.99395,0,0
ENSG00000126091,3.4204,4.8328,14.238,2.6617499999999996,3.77,6.7424,6.2991665,13.6755,1.7845,20.71771637,0,6.016,12.9899,4.31625
ENSG00000117407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117408,0,9.4528,2.1896,2.6978,1.072,8.617,2.925,3.1784000000000003,0.7431,8.86726659,2.13,3.3687,1.98385,5.3966
ENSG00000173846,23.073,15.918,38.1505,45.26946684,13.113449999999998,31.434700000000003,35.178,32.6816,11.8575,9.10105,6.08429997,22.80075,10.673,34.740050000000004
ENSG00000222009,42.2217,24.0645,27.016499999999997,29.67,27.528,23.865,22.25,41.624500000000005,32.7519,97.50515,49.84,51.605799999999995,26.22375,48.48480000000001
ENSG00000126088,6.55,2.9705,0,3.228,2.9080999999999997,4.2976,5.258,4.1480999999999995,0,0,10.48515,0,2.5905,4.811
ENSG00000186603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132773,5.512499999999999,1.3818,5.035,2.3166,1.792,3.64965,0,2.758,0.6426,0,0,1.1928,2.9435,0
ENSG00000240563,0,0.945,0,0,0,0,0,0,0,10,0,1.4686,0,0
ENSG00000162607,8.476700000000001,2.093,8.913400000000001,4.4174999999999995,2.4888,1.4832,1.2483,10.4064,1.6024,0,3.871199999999999,1.5144,10.1112,4.1306
ENSG00000125703,5.42615,7.0656,9.1979,0.73740000000000006,2.006,3.5113,2.4192,9.3198,8.037,5.7352,2.961,7.83725,6.993,0.1685
ENSG00000187140,0,0,2.412,0,0,2.6112,0,0,0,0,0,0,0,3.2118
ENSG00000088035,0,0.992,6.0375000000000005,0,1.158,0,0,0,0,0,0,3.1900000000000004,3.276,0
ENSG00000203965,1.0854,0,0,0,3.735,1.1049,2.2287000000000003,0,0,0,0,3.4236999999999997,0,0
ENSG00000137976,0,0,0,0,0,0,0,0,0,0.3126,0,0,0,0
ENSG00000117133,6.7804,1.0615,3.0858,5.346,2.9008,1.6088,0,4.5501,0,0,9.34215,3.5207,1.3709999999999998,0
ENSG00000122432,0,0,0,0,0,0,0,0.5045999999999999,1.0878,0,0,0,3.4656,0.4446
ENSG00000116221,2.0475,0,3.0353999999999997,1.18195,2.8714,2.11095,1.2201,1.7985000000000002,1.4945,0,0.8867999999999999,7.7418,0,2.87705
ENSG00000162390,17.767,0.5223,12.71725,9.44865,3.59,9.02025,3.0492000000000004,8.925679999999998,1.1532,7.2591875,4.47475,3.1867,4.5012,4.51546676
ENSG00000184313,6.7144,5.5361,12.3582,5.5208,11.0366,5.6434,1.1172,9.6693,10.2557,19.74465,5.858,6.141,15.5366,7.1378
ENSG00000271723,1.2484,4.469,5.1282,1.9614,3.133,6.4179,6.843,5.158399999999999,3.0239999999999996,0,0,1.20169998,0,8.296899999999999
ENSG00000243725,1.651,2.16675,6.7114,0,3.1031,2.02635,3.9288,4.2075000000000005,2.1056,0,0,2.0063333,2.2,9.1234
ENSG00000162643,2.49075,3.164,1.8369,1.1594,8.232,1.0883999999999998,5.22675,1.0791,2.2746,0,0,0,5.6404,1.232
ENSG00000142871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117054,19.453950000000003,5.9058,7.314,8.0969,12.2616,4.912,6.3224,5.015,7.7809,2.0153,0.6174,3.7609,0,5.2016
ENSG00000137955,10.8445,9.3786,16.9164,0,4.571,20.21235,19.5426,15.597,19.1092,0,5.1195,4.796,12.4338,7.1655
ENSG00000057468,0,0,1.3056,0,0,0,1.3176,2.35365,0,0,0,0,0,2.5956
ENSG00000184005,0,0,0,0,0,0,0,0,0.4994,0,0,0,0,0
ENSG00000132763,3.8734,2.4734,1.6218,0,2.6386000000000003,5.0566,0.14400000000000002,6.877,1.8375,0.9675,4.9162,5.3756,1.0787,0.1575
ENSG00000117448,4.15215,12.5426,9.1603334,8.50724,18.620800000000003,17.343,11.2784,8.869349999999999,14.29495,4.5656,11.319,23.73968317,10.0789,11.6568
ENSG00000132780,38.83335,38.2866,28.662,26.8157,37.0311,21.4955,25.7595,47.833,40.956210000000006,57.6027,88.4512,26.407349999999997,42.8134,64.995875
ENSG00000159596,10.6248,11.1328,2.8572,9.5424,3.5633999999999997,11.2824,1.995,19.306,8.8416,9.397125,3.2354,18.0438,2.1581,5.7303999999999995
ENSG00000086015,12.1097678,3.2842466399999997,17.05593,0,12.02720016,8.20014575,1.4546214,4.12489245,6.48629324,2.1471119,13.855941930000002,5.687639910000001,9.76917318,19.70147
ENSG00000172456,5.48449986,6.63941685,3.37635,12.2206,9.35,6.06538317,0.09902,3.78606654,1.6596000000000002,0,0,11.4962,3.498,3.4031499999999997
ENSG00000134709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162599,2.3171,1.3328,1.6577000000000002,0,0,6.845999999999999,0,7.9902,2.6727,11.4296,6.9071,0.8987,0,1.331
ENSG00000132849,1.344,0,4.18,0,0,0,0,0,2.3852,0,0.476,0,0,0.6853
ENSG00000154027,0.6798,0,0.8211,0,0,0,0,1.276,0,0,0,0,0,0
ENSG00000180488,2.8571999999999997,11.52525,11.973,15.9212,14.5502,16.5802,15.0955,19.61505,3.09975,0.9624,12.744,12.4126,17.043,12.117733159999998
ENSG00000162614,7.252200000000001,0,0,1.1371,0,0,0,0,0,0,0,0.2782,0.6223,0
ENSG00000162616,12.28401438,10.05485,13.16379996,8.15698936,10.1942125,17.208046539999998,6.508979999999999,18.21658938,15.12337785,8.168372100000001,27.064,19.8489221,9.2636825,20.47924296
ENSG00000183347,0,0,0,0,0.56105,0,0,0,0,0,0,0,0,0
ENSG00000197147,27.50825,19.4787,16.3242,14.30886643,30.0672,11.51085,4.4155999999999995,14.06265,10.3698,8.692,13.983,12.98,22.2796,28.339
ENSG00000288629,2.6163000000000003,0,0,0,1.7365,0,0,0,0,0,0,0.9918,0.8395,0
ENSG00000171488,3.3440000000000003,0,2.3476999999999997,3.2515,0,8.15925,1.925,1.2695999999999998,3.0355499999999997,0,0.989,2.1834,5.289,5.759600000000001
ENSG00000271949,0,0,0,0,0,2.5429,0,0,0,0,0,0,0,0
ENSG00000162664,31.16795,13.8192,21.4095,18.0031,11.2044,10.9516,28.307499999999997,28.324,21.24415,14.268,16.6085,9.7335,47.48835,24.444
ENSG00000097046,1.2555,0,0,0,0.5607,0,2.376,0,0.8838,0.721,0,0,0,0
ENSG00000137948,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
ENSG00000172031,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000121957,7.2459,4.098599999999999,0,0,0,5.95,0,0.0804,6.19488,0,0,2.6496,0,6.9083000000000006
ENSG00000215717,9.7665,10.5247,7.4964,0.5078,9.2696,7.371599999999999,6.59945,7.085100000000001,5.7348,0,8.2306,9.0348,9.15,3.132
ENSG00000116299,0,0.6867,1.0528,2.4353,0,0,0,0,0,0,0.55125,0,0,0
ENSG00000031698,17.746,6.4016,7.99245,13.3116,3.509,10.227,16.8519,6.0295000000000005,11.52975,0,0,3.7665,17.126399999999997,6.0683
ENSG00000143126,0,0,0,0,0,0,0,0,0,10.0408,0,1.0413,0,0
ENSG00000143028,0,0.938,0,0,0,0,0,0,0,0,0,0,0.952,0
ENSG00000162650,4.1832,0,0.3395,3.6656,0,2.6639999999999997,5.0958000000000006,0,0.45,0.5565,0,1.2845,4.7478,0
ENSG00000174151,9.936,6.2325,6.949249999999999,11.3526,5.775,23.8238,1.827,3.3768,4.4099,4.8468,5.869599999999999,5.94475,5.695900000000001,2.0292
ENSG00000156097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065135,29.408399999999997,13.2132,18.8496,19.27965,24.6132,20.17385,43.62845,24.8493,17.6666,2.0088,13.079999999999998,22.84065,39.3146,20.2944
ENSG00000186086,0,0.8742,0,0,1.22326588,0.36724974,0.11989989,0,0.48381802,2.289,0,0,0,0
ENSG00000162636,6.891,6.5151,6.075,7.4314,3.6478,1.8384,12.9064,3.486,3.2302,1.1153,12.9255,2.48,3.0475,1.375
ENSG00000134186,55.828,38.5045,54.386,36.96925,41.0514,108.65265,48.1846,33.4368,43.1964,51.4596,15.40175,39.4944,39.27,56.826
ENSG00000126070,69.98795,49.3845,47.03385,42.735,17.515,35.66265,41.3784,46.0152,35.37190017,15.2175,42.8214,39.9384,39.6848,48.66823023
ENSG00000092850,0,0,0.2706,0,0,1.0794,0,0,0,0,0,0,0,0
ENSG00000116863,3.8233,0,0,0,2.3758,2.6427500000000004,5.124,1.6336000000000002,1.688,5.235,1.4267,5.098599999999999,5.43345,0
ENSG00000116871,199.42835,206.8514,202.03083355,216.22103299,93.1551,193.86006643999997,155.477,197.3136,140.09869983000002,421.02025,157.9669,173.92195,132.0732,162.45075
ENSG00000054118,155.85125000000002,111.4581,130.26590000000002,103.51,136.29104999999998,123.40055,151.34925,99.58125,140.3304,13.2865,150.1304,137.5075,146.98448316999998,241.2637
ENSG00000271092,0,0,0,0,0,0,2.8611999999999997,0,0,0,0,0,0,0.8694
ENSG00000122481,0.8625,2.24,1.56,2.489,1.3103999999999998,0,5.0094,0.9412,3.1487999999999996,0,0,2.7648,0,0.8809
ENSG00000117569,25.97175,15.973800000000002,20.4136,14.3594,9.1455,25.86285,21.2424,12.8836,13.7883,0,29.0254,24.6215,22.80475,24.7
ENSG00000162627,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0
ENSG00000243480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237763,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198890,0,0,0.6846,1.1674,0,3.4956,2.4246000000000003,6.8965,5.4704,9.0678,8.538599999999999,0,1.1792,1.9845
ENSG00000162631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000122483,16.877499999999998,5.1566,13.3982,8.063383969999999,11.7825,9.08333375,1.6254,10.8394,14.973,22.4453,11.048400000000001,10.0878,24.51625,16.64385
ENSG00000117505,67.18583358000001,25.9578,56.1204,34.419,53.02665,40.4757,61.026599999999995,61.34560032,61.70243358,27.824,31.632,49.476,62.6934,67.7523
ENSG00000163220,43.3446,51.51935,52.095,6.244800000000001,27.6804,35.412,30.178849999999997,27.6136,41.3808,8.4596,12.8124,10.0834,41.445,26.529200000000003
ENSG00000160716,0,0,0,0,0,5.0071,0,0,0,0,0,0,0,0
ENSG00000173207,0,0,0,0,0,0,0,0,0,0,0,0.7542,0,1.39079988
ENSG00000160688,7.0992,0.4978,3.1493,4.056,1.2056,4.616700000000001,3.7741,0,3.3804499999999997,5.93,1.7303000000000002,0,1.3248,0
ENSG00000163352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160685,24.19,26.017200000000003,21.0562,15.8652,7.9924,13.4821,18.5125,26.054599999999997,11.5773,38.626,6.377,3.1017,10.87355,10.9494
ENSG00000169242,0,1.5851000000000002,0,0,0,1.306,1.89,0.4988,0.0472,0,0,0,2.964,1.1592
ENSG00000169241,13.257,6.6045,9.89625,10.29875,11.0816,12.654,9.7774,7.046399999999999,18.6026,4.2256667,8.953,11.3651,11.316,19.82175
ENSG00000163462,0,2.2815000000000003,0,0,0,1.1523,0,0.3503,0,0,0,0,0,0
ENSG00000173171,3.268,2.91713327,8.21893352,0.57141665,1.42263329,2.164,7.70683355,2.89695,1.60801663,0,1.24518329,0.55813332,4.740933210000001,0
ENSG00000143630,1.406,0,0,0.1876,2.0592,0,4.848,0,0.15239999999999998,7.920000000000001,0,2.0491,1.312,0
ENSG00000163467,0,0,0,0,0,0,0,0,0,0,0,0,1.0672,0
ENSG00000187862,0,0,0,0,0.8599999999999999,0.3924,0,0,0,0,0,0,0,0
ENSG00000163382,0.793,0,6.5518,3.211,0,10.062,10.4512,1.74195,0.7853999999999999,0,0,2.838,11.448,8.2659
ENSG00000159208,0,0,0,0,2.4276,0.4305,1.7199999999999998,0,1.65,0,0,0,2.95735,1.1645
ENSG00000266472,3.3200999999999996,8.51075,1.452,8.713049999999999,3.1188,4.0054,3.0044,3.2589,1.5004000000000002,0,2.2722,21.15945,4.833,1.2306
ENSG00000137942,3.717,0.9436,3.5724,2.7824,2.1356,8.424,0,1.3185,0,3.7584,0,0,0.5792,1.1319
ENSG00000117528,5.0754,1.1258,9.6224,3.8998,0.9282,2.8732,0.3325,3.36175,1.564,0,0,2.6988,1.9734,0
ENSG00000143036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117859,70.94879999999999,57.198,81.4651,18.98505,54.090599999999995,94.5469,31.2862,44.648,46.8894999,25.7952,28.45136658,28.37625,91.3477,58.0935
ENSG00000134717,6.91505,12.4668,3.8946,0,4.05405,6.163,4.6682999999999995,6.750116589999999,10.02095,0,17.631050000000002,5.50586672,6.937,3.27266664
ENSG00000157077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9309
ENSG00000134748,16.384,16.86706684,24.231,11.9952,1.6795,33.0991,14.4288,9.306,5.229,2.4659999999999997,6.7703999999999995,5.4144,18.168799999999997,12.6657
ENSG00000116157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158966,0,0,0,3.75,0,0,0,0,0,0.1116,9.4068,0,0,1.9635
ENSG00000162437,0,1.8685,0,3.8976,0,0.9163,0,0,0,5.276199999999999,2.0088,0,0,0
ENSG00000162433,33.698249999999994,35.83146684,35.205,13.87819157,34.71953316,46.87146688,39.2864,46.25486692,29.022533470000003,9.9770001,40.04901691,33.81519984,53.13249975,61.322083549999995
ENSG00000116675,0,0,1.281,3.5952,0,0,0.9345,0,0,0.1312,1.1904,0,0,4.3155
ENSG00000213625,62.9053875,44.8666,30.14083325,26.92305,38.52529989,47.67195,29.98275,54.1824,45.723200000000006,9.467225,57.6375,39.411,51.529500000000006,60.9
ENSG00000189195,3.9574,5.402699999999999,3.9432,0,2.884,3.1185,3.5456000000000003,3.2802,0.7691999999999999,0.102,0,4.4935,1.64,5.69
ENSG00000122484,13.12226652,11.7315,27.10503301,9.25275,16.2737,10.56,3.24875,6.8688,11.6727,2.5296,0,8.98625,6.036566530000001,16.1007
ENSG00000142937,13.06109997,11.08199997,21.99431661,7.015275,4.5244,13.6444,0,12.01525,14.4991,0,17.29485,11.0195,7.054799999999999,7.65375
ENSG00000214193,12.035,3.89505,2.286,8.4084,1.2992,3.078,12.4257,1.8574,8.9544,30.487567310000003,8.6022,0,1.5322,1.5444
ENSG00000163874,236.6333,100.368,213.19995,195.2244,163.0425,329.336,286.14775000000003,110.737,96.083500000000015,236.0673,200.556,238.80010011,243.6976,212.1658
ENSG00000163879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134690,0,0.09539999999999998,1.107,0,0,0.0434,1.0335,0,0,0,0,5.3805,0,0
ENSG00000185090,8.012,6.0423,9.6873,3.1416000000000004,3.5587999999999997,0,2.726,5.774,3.63,0,8.9823,4.0635,6.4813,0
ENSG00000133226,34.995099929999995,21.811,50.0784,28.0053,41.81275,64.93520000000001,37.01445,24.3768,34.473549999999996,53.115,14.44065,38.741299999999995,36.18533324,33.7146666
ENSG00000169504,157.172,143.35352,117.12263329,120.09678327,92.6125,131.7701,134.02,118.95049995,127.816,9.07545,144.5472,126.60093329,187.59119994,198.52815
ENSG00000187010,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7364
ENSG00000183726,13.8995,19.65030003,36.828,23.16225,15.73775,20.1915,14.19378331,31.9379,31.7094,2.9972999999999996,31.27745,43.34405,31.449,23.2414
ENSG00000116761,0,0,0.385,0,0,0.5412,4.5008,0,0,0,0,0,0,3.2994
ENSG00000259030,0,0,0,0,0.972,0,0,0,0,0,0,0,0,0
ENSG00000254685,7.471,6.5945,3.5264,3.9772,13.757599999999998,6.9106,8.0964,12.6544,14.65235,0,9.1872,5.3703,15.884,13.0214
ENSG00000116783,0,0,0,2.0098,0,0,0,0,0,0,0,0,0,0
ENSG00000162623,6.90105,3.645599999999999,7.541600000000001,1.1316,3.7903,2.8842000000000003,1.4124,2.898,6.0918,0,0,2.079,1.46685,1.6236
ENSG00000142875,0,0,2.3474,3.3749999999999996,0,3.34,1.342,1.8438,3.3264,0,5.5877,3.5079,1.104,1.54
ENSG00000203943,0,0.7116,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000117360,31.0464,38.68025,42.36165,36.12596654,41.4018,57.147766780000005,41.955749999999995,26.3979,36.6201,9.163,28.12896658,35.3073,26.34235,40.751
ENSG00000163125,44.5795,35,64.89163357,21.6629,25.798499999999997,23.202,29.9475,39.1042,32.156,22.5746,10.031999999999998,35.0101,36.324,21.0707
ENSG00000143374,11.0257,3.3826,2.24865,6.4152,9.7657,8.0964,15.1285,8.4546,0,1.6205,6.0088,9.9428,2.3436,1.5162
ENSG00000183853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158473,0,0,0,0,0,0,3.8493,0,0,0,0.6399,0,0,0
ENSG00000158477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000158481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
