Gene,Symbol_donor1_rep1,t_0m_nascent_readcount_donor1_rep1,t_15m_nascent_readcount_donor1_rep1,t_30m_nascent_readcount_donor1_rep1,t_60m_nascent_readcount_donor1_rep1,t_90m_nascent_readcount_donor1_rep1,t_105m_nascent_readcount_donor1_rep1,t_120m_nascent_readcount_donor1_rep1,Symbol_donor1_rep2,t_0m_nascent_readcount_donor1_rep2,t_15m_nascent_readcount_donor1_rep2,t_30m_nascent_readcount_donor1_rep2,t_60m_nascent_readcount_donor1_rep2,t_90m_nascent_readcount_donor1_rep2,t_105m_nascent_readcount_donor1_rep2,t_120m_nascent_readcount_donor1_rep2
ENSG00000004766,VPS50,8.075700000000001,5.36865,5.621,14.00115,2.7306,5.6492000000000004,1.2788000000000002,VPS50,7.5042,3.8388,1.9824,5.6052,3.1296,4.3802,5.152
ENSG00000127920,GNG11,0,0,0,0,0,0,3.1122,GNG11,0,0,0,0,0,0,0
ENSG00000164692,COL1A2,0,0,0,0,0,0.9792,0,COL1A2,0,0,0,0,0,0,0
ENSG00000277443,MARCKS,5663.2389,12691.1199987,9352.03991755,13214.78558171,3999.60146614,13328.39725,9169.51463234,MARCKS,11526.3259986,6937.3625999999995,15456.038334099998,11669.39441527,11318.09769909,8748.62916578,10784.2203
ENSG00000178425,NT5DC1,3.5282,2.2672000000000003,4.8965000000000005,2.1860999999999997,1.2635,0,1.932,NT5DC1,2.2002,1.302,0,3.6597,0.248,3.633,2.3935999999999997
ENSG00000111817,DSE,381.39635,288.693,422.63026651,267.82425,277.62735,377.0172,394.9185000000001,DSE,264.76,290.8539,98.03905,239.5353332,367.4694,390.78698349,442.74735
ENSG00000285446,NA,8.5113,8.69,8.75343337,11.9142,3.9246,15.8166,7.961399999999999,NA,13.69488327,4.2341999999999995,12.033,5.219600000000001,11.2618,2.951,8.388
ENSG00000188820,CALHM6,60.9894,69.74645,45.6924,104.5655,48.64319999999999,84.7902,65.0573,CALHM6,118.42700046,41.0628,83.0424,129.5284,97.5304,50.35230000000001,53.6263
ENSG00000157214,STEAP2,0,0,0,0,0,0,5.1708,STEAP2,0,0,0.828,1.8018,0.2432,8.234,0
ENSG00000105792,CFAP69,0,0,NA,0,0,NA,0,CFAP69,NA,NA,NA,NA,0,0,0
ENSG00000105793,GTPBP10,10.602,14.5288,12.5768,6.0192,10.234,14.7834,14.715,GTPBP10,12.0029,12.4605,3.618,3.6531,13.4145,12.3188,9.425
ENSG00000157224,CLDN12,10.0062,5.256399999999999,4.7698,5.4886,2.3904,3.7674,4.1022,CLDN12,2.1696,4.08395,0,2.527,5.8968,13.0291,8.4888
ENSG00000058091,CDK14,8.833200000000001,1.8252,9.56505,3.9712,7.93135,12.4551,12.03440028,CDK14,3.38333324,5.29815,0,0,10.1466,4.86475,4.979
ENSG00000127955,GNAI1,3.63,0,3.0464,0,3.584,13.25,15.919200000000002,GNAI1,1.2325000000000002,0,0,0,3.56845,9.797,0
ENSG00000135218,CD36,12.585,13.03505007,11.08365,6.17175,22.2552,6.4195,3.6302,CD36,8.3832,6.382199999999999,7.9587,24.299,12.636,34.425000000000004,18.0708
ENSG00000135164,DMTF1,64.36055,37.68504987,53.58395,43.168,45.601600000000005,45.3564,55.361,DMTF1,29.3386,38.63355,34.544799999999995,21.234,41.4456,53.075,67.90959984
ENSG00000005073,HOXA11,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000106049,HIBADH,2.5368,1.0633,2.51775,0,2.1966,2.73315,0,HIBADH,2.6049,1.8158,0,1.3931999999999998,0,0,1.0695
ENSG00000153814,JAZF1,1.1952,3.366,0,0,2.8925,4.059,0,JAZF1,1.3497,4.212899999999999,19.9433,2.3925,2.0351999999999997,1.0177333899999998,4.6634668800000005
ENSG00000255690,TRIL,NA,0,0,0,0,1.1904,0,TRIL,0,0,0,0,NA,NA,NA
ENSG00000211690,TRGJ1,0,0,0,5.79187624,0,2.7573,1.65316788,TRGJ1,3.76017741,0,NA,0,0,2.01146799,3.611506729999999
ENSG00000211691,TRGJP,2.8512,2.646,0,3.7785,5.522,2.3184,12.0408,TRGJP,0,1.8851,NA,0,0.7257,0,5.553
ENSG00000211692,TRGJP1,0,0,0,0,3.1824,0,0,TRGJP1,0,0,1.0248,0,0,0,0.8664
ENSG00000211694,TRGV10,NA,NA,0,0,3,NA,NA,TRGV10,NA,0,0,NA,NA,0.9418,NA
ENSG00000211695,TRGV9,1.9668,0,0,0,0,0.6876,0,TRGV9,0,0,0,0,0,0,0
ENSG00000225992,TRGVA,0,0,0,NA,0,0,0,TRGVA,0,0,0,NA,NA,NA,0
ENSG00000211696,TRGV8,4.1776,0,0,0,0,0.33599979,0,TRGV8,0,0,0,0,0,0,0
ENSG00000249978,TRGV7,0,0,0,0,0,0,4.6004000000000005,TRGV7,0,0,0,0,0,0,0
ENSG00000226212,TRGV6,0,0,1.3975,0,0,0,0,TRGV6,1.1309991300000002,0.5197999999999999,0,0,0,0.072,0
ENSG00000228668,TRGV5P,0.23595,0,0,0,0,0,0,TRGV5P,0,0,0,0,1.3568,0,0
ENSG00000211697,TRGV5,0,0,2.527,0,2.9458,0,0.5720000000000001,TRGV5,0,0,0,1.281,0.31,0,0.297
ENSG00000211698,TRGV4,0.3472,0,0,0,0,0,0,TRGV4,0,0.6957,0,0,NA,NA,3.5
ENSG00000211699,TRGV3,0.623025,1.32225,0,0,1.0179,0,0,TRGV3,0,0.61235037,0,0,0,0,0
ENSG00000055130,CUL1,51.5754,35.3388,40.18725,53.54559999999999,27.71816663,43.396,48.811400000000006,CUL1,26.48923329,43.33895,15.0942,39.817049999999995,32.2985,45.511199999999995,40.115399999999994
ENSG00000197024,ZNF398,5.4675,6.4562,6.6652,8.2992,4.1895,9.4054,9.661700000000002,ZNF398,3.40846657,13.8334,9.55505,7.0551,9.8434,12.1272,9.6915
ENSG00000170265,ZNF282,5.8095,15.69616653,4.6728000000000005,8.8416,1.952,11.8144,24.2795,ZNF282,10.3835,10.5952,19.8198,5.838,0,3.9495,12.6976
ENSG00000170260,ZNF212,6.0434,3.4593,3.1115,3.15,2.0808,2.3994,3.861,ZNF212,0,5.192,0,2.337,0,3.509,3.3040000000000003
ENSG00000204946,ZNF783,17.4947,4.9243999999999994,7.62465,4.668,0,11.7676,4.864,ZNF783,10.61106648,14.1988,33.215,4.4568,4.5708,7.696599999999999,13.7241
ENSG00000170852,KBTBD2,28.26565,15.74335,33.08425,11.1648,20.07885,14.151599999999998,18.6304,KBTBD2,19.9689,22.53233318,4.836,11.0737,14.6853,15.0416,30.1552
ENSG00000122643,NT5C3A,19.064,24.338,15.32685,7.6252,2.65815,5.515199999999999,3.44625,NT5C3A,20.6532,13.5904,3.23125,12.5199,10.0544,4.56435,6.95875
ENSG00000164535,DAGLB,31.0905,36.0612,39.29235,30.64185,25.03846623,15.757,29.86293384,DAGLB,21.1375,42.7223,13.1604,31.1492,18.638399999999997,18.25005,17.66965
ENSG00000136240,KDELR2,15.6066,17.335,9.7929,8.9794,11.0856,9.8513,12.1518,KDELR2,4.2112,17.1318,6.7547999999999995,2.0475,7.0680000000000005,17.4391,17.3124
ENSG00000215045,GRID2IP,0,0,0,0,0,0,0,GRID2IP,0,0,NA,0,0,0,0
ENSG00000164631,ZNF12,78.3978,52.5972,56.424,34.6376,63.8953,32.3439,36.3525,ZNF12,29.6344,38.0568,24.4335,16.0954,18.3024,50.8155,78.72305
ENSG00000146574,CCZ1B,20.52382819,19.846225,13.53950823,15.70735817,17.26775,15.79866656,12.78062511,CCZ1B,11.021275,13.73826678,35.557,8.005333400000001,7.420876709999999,21.262600000000003,5.00133336
ENSG00000215018,COL28A1,0,0,0,0,0,0,0,COL28A1,0,0.8078000000000001,0,0,0,0,0
ENSG00000106399,RPA3,0,1.0304,4.6144,0,0.9048,0,1.8029,RPA3,0,0,5.5335,0,0,8.4671,0
ENSG00000128585,MKLN1,51.4134,22.763,24.3217,23.244,16.5407,32.16013318,26.2038,MKLN1,31.09665,24.070500000000003,4.6202,29.8194,23.21435,42.37095,29.31
ENSG00000131558,EXOC4,8.2544,3.937,17.91226672,4.1475,4.0186,14.7446,11.1636,EXOC4,7.493200000000001,19.9529,3.0175,11.0194,3.5914,9.0566667,16.50625005
ENSG00000155530,LRGUK,1.3851,0,1.0296,2.34,0.1143,0,1.2831,LRGUK,0,0,0,0,0,1.0353,0
ENSG00000198074,AKR1B10,0,NA,NA,NA,NA,NA,NA,AKR1B10,NA,NA,NA,NA,NA,NA,NA
ENSG00000122691,TWIST1,1.0336,1.0819,1.86,0,0,1.1346,0,TWIST1,0,0.9139,0,0,0.0127,2.5056000000000003,0
ENSG00000105849,POLR1F,5.5916999999999994,2.39085,4.424,4.8950000000000005,7.995,17.593400000000003,12.383,POLR1F,7.431,9.2101,0,17.1456,6.6015,14.1627,23.6115
ENSG00000183742,MACC1,12.4024,9.3964,11.1573,10.87705,9.8928,14.417700000000002,12.5668,MACC1,11.3306,6.7415,10.5635,11.5276,11.2752,16.2799,14.3695
ENSG00000160963,COL26A1,0,0,0,NA,NA,NA,0,COL26A1,0,0,NA,0,NA,0,NA
ENSG00000257923,CUX1,190.58293357,155.27415,216.1929,154.63946696000002,141.549,207.393,171.4251,CUX1,100.5053,155.2518,191.90094981,178.9173,150.4704,209.73814970999996,212.59411643
ENSG00000164610,RP9,13.662249999999998,18.1493,10.3584,7.9781,8.1536,2.98965,4.4002,RP9,8.25283277,5.709733040000001,5.7155000000000005,0,8.05,1.56753324,5.304
ENSG00000173852,DPY19L1,1.87055,2.5018,8.8125,0,0,1.835,6.00875,DPY19L1,1.8607,0,0,2.8508500000000003,8.5192,9.4711,0
ENSG00000164532,TBX20,NA,NA,1,NA,NA,0,3,TBX20,NA,NA,NA,NA,0,NA,NA
ENSG00000106266,SNX8,1.9542,7.11965,4.72115,12.4366,1.5582,16.005850000000002,1.877225,SNX8,6.8175,2.9974749999999997,0,2.2253000000000003,2.4212,3.5316,9.7425
ENSG00000106009,BRAT1,8.694,7.27935,0,1.95065,1.8732,11.6654,2.9688,BRAT1,11.61205,7.725,4.49309997,12.1737,4.5792,1.629,3.9237
ENSG00000146535,GNA12,96.46616654,88.122,93.2598,122.72836689000002,76.32,95.67576654,69.98981679,GNA12,93.71005,78.8937,114.6072,83.14533315,81.93705,72.7593332,81.57045
ENSG00000198286,CARD11,0,1.0494,0,0,0,0,1.1928,CARD11,0.4823,2.0844,11.5758,0,0,0,0
ENSG00000164708,PGAM2,0,0,0,0,NA,0,NA,PGAM2,0,NA,0,0,NA,0,0
ENSG00000122678,POLM,19.3762,5.1524,0,10.7274,4.7871999999999995,4.1391,3.66795,POLM,1.35695,0,6.5729999999999995,15.561,3.268,6.1623,0
ENSG00000106628,POLD2,2.3556,4.7375,7.1303997599999995,2.2048,0,6.3344000000000005,2.248,POLD2,1.0026,6.808,2.344,1.76,3.591,8.0704,5.432
ENSG00000204536,CCHCR1,0,3.819,0,1.0632,0,0,0,CCHCR1,2.8474999999999997,0,0,2.9203,0.9756,4.8479997599999995,0
ENSG00000204531,POU5F1,0,0,0,1.5,NA,NA,NA,POU5F1,0.6622,0,0,NA,NA,NA,NA
ENSG00000204525,HLA-C,1349.586724,2219.9779018699996,1645.22638848,2875.73799852,704.3693751000001,1410.23046024,1521.72099915,HLA-C,7472.24310105,20504.6144568,47197.52488699,7066.29703,11874.18998465,16215.392907809995,21986.65310974
ENSG00000234745,HLA-B,3342.7701219,2907.9038843400003,3266.1993312,3732.11297361,3040.5220302599996,3310.5290010999997,2578.03294464,HLA-B,3553.9197299999996,2386.6569886800003,6997.08414096,3592.3662527799997,6108.70994412,2042.9330584500003,3010.64758155
ENSG00000198563,DDX39B,75.8296,86.73795,89.20919987999999,94.6415,60.662933239999994,80.66025,81.7342,DDX39B,88.6575,64.1456,40.17920004,60.8364,47.3275,101.3932,90.1108
ENSG00000155428,TRIM74,0,0.3683,0,0,0,0,0,TRIM74,0,0,0,0,0,0,0
ENSG00000273520,SPDYE8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000275976,SPDYE11,NA,0,NA,NA,NA,NA,NA,SPDYE11,NA,NA,NA,NA,NA,NA,NA
ENSG00000262461,SPDYE9,NA,0,NA,NA,NA,NA,NA,SPDYE9,NA,NA,NA,NA,NA,NA,NA
ENSG00000106638,TBL2,3.9904,5.8065,1.2006,1.7748,10.3376,1.6198,2.514,TBL2,2.9975,7.2773,0,2.5427999999999997,1.5456,1.4433,1.2815
ENSG00000009950,MLXIPL,0,0,0,0,0,0,0,MLXIPL,1.8688,0.9648,0,0,0,0,0
ENSG00000176410,DNAJC30,6.085800000000001,4.8442,2.625,0,0.3,3.478,0.949,DNAJC30,1.7227,2.4332000000000003,0,2.7434,9.1504,1.61785,0.4532000000000001
ENSG00000106089,STX1A,3.1521,2.6649,1.089,1.8696,0,0.6795,10.74575,STX1A,0,0,6.8469999999999995,0,0.9861,0,0
ENSG00000106077,ABHD11,5.0588999999999995,2.4856,2.9663999999999997,2.2538,1.1935,1.175,0,ABHD11,0,0.95406652,0,0,0.44,0.93545,2.3904
ENSG00000165171,METTL27,0,0,0,0,0,NA,0,METTL27,1.1514,0,0,0,0,0,NA
ENSG00000049541,RFC2,28.56653253,27.2844,40.61233455,18.41745,19.068,29.0739,27.8484,RFC2,17.387999999999998,23.5587,9.6418,12.42,14.9205,32.9728,48.33715
ENSG00000196275,GTF2IRD2,7.57093392,8.69245086,4.53062961,3.3462,0.58485,1.13789988,5.1444169,GTF2IRD2,2.5662399999999996,9.659,9.04146722,2.84451701,3.77789958,8.5855011,3.57857806
ENSG00000289346,NA,3.45546692,0,3.0935846700000003,0,0,0,0,NA,0,0.39399996,1.63954989,0,1.13752678,1.15912654,1.03026
ENSG00000152926,ZNF117,105.91040138,58.975175,88.1636,15.468749999999998,63.26465,45.83180076,39.8278,ZNF117,38.6,63.6374,20.2297,6.5342,20.46576,44.00766596,100.1428
ENSG00000213462,ERV3-1,13.255,25.644,17.7216,1.8309,16.4594,6.12,5.44425,ERV3-1,17.978299999999997,9.0447,29.7648,3.0483,12.359000000000002,7.154400000000001,10.1798
ENSG00000169919,GUSB,4.1994,6.345,8.51679996,5.0111875,9.5665,7.072312500000001,13.18,GUSB,9.117625,4.923,17.414399999999997,5.7456000000000005,3.8536,9.334,10.2493
ENSG00000126524,SBDS,31.513499999999997,8.9325,15.741599999999998,9.8145,18.8064,27.2734,14.38873324,SBDS,5.5249999999999995,15.8895,19.2164,13.6952,8.02575,26.19695,8.535599999999999
ENSG00000183166,CALN1,NA,NA,2,NA,NA,NA,NA,CALN1,0,NA,NA,NA,NA,NA,NA
ENSG00000185040,SPDYE16,0.09996021,0.95970253,0,0,0,0,0,SPDYE16,0,0,0,0,0,4.161,0
ENSG00000146707,POMZP3,5.579999999999999,6.42320037,5.03381697,12.45373416,0,3.75660018,21.16216542,POMZP3,9.26670069,3.458,13.53840048,14.23125,6.7362,7.5576,11.65006716
ENSG00000186645,SPDYE17,NA,0,0,NA,NA,NA,NA,SPDYE17,NA,NA,0.375,NA,NA,NA,0
ENSG00000205482,SPDYE18,1.3993162899999998,0,0,0,3.2266000000000004,0.92675,0,SPDYE18,1.15138287,2.62174101,0,0,0,0,0
ENSG00000127951,FGL2,2.2686,0,1.0572,0.1696,2.2386000000000004,3.0464,0,FGL2,0,1.056,0,0,0,1.4184,1.7513999999999998
ENSG00000184616,SPDYE12,NA,0,0,NA,NA,NA,NA,SPDYE12,NA,NA,NA,NA,NA,NA,0
ENSG00000274523,RCC1L,9.9324,26.8548,14.51629983,27.540000000000003,3.9402,0,11.4852,RCC1L,14.9388,9.3492,1.1496,3.38895,10.194,7.521,5.1474
ENSG00000272391,POM121C,33.625605,26.15563322,32.670179999999995,73.08118877,0,47.23835,61.010666400000005,POM121C,30.017441849999997,35.42590862,65.50229999999999,20.8912,38.317800000000005,20.9714001,38.359866800000006
ENSG00000127946,HIP1,2.13406678,2.3414,2.22133345,0,0,5.9843,2.6414,HIP1,4.9973,3.9525,0,0.8613,3.912125,1.02795,1.15140006
ENSG00000274570,SPDYE10,NA,0,0,NA,0,NA,NA,SPDYE10,NA,NA,NA,NA,NA,NA,NA
ENSG00000130305,NSUN5,2.2347999599999997,4.5807667400000005,9.1826,5.61860013,3.081,3.3836666,7.2425,NSUN5,7.724000159999999,3.6641,1.0053,2.55041675,5.37075,5.71755,10.99149981
ENSG00000146755,TRIM50,0,NA,0,NA,0,0,NA,TRIM50,NA,NA,NA,NA,NA,NA,NA
ENSG00000009954,BAZ1B,39.136,32.00075,44.4697,37.59015,16.4829,64.95165,41.2533,BAZ1B,36.573,30.378400000000003,68.476,21.6195,16.27535,17.8955,39.00685
ENSG00000106635,BCL7B,30.282,18.675,49.01925,44.5284,20.3448,78.19123281,42.40496,BCL7B,21.91175,21.8654,3.2015999999999996,44.116800000000005,33.5017,47.4488,68.8467
ENSG00000019991,HGF,0,0,0.9912,0,0,0.8662000000000001,0,HGF,0,0,0,0,0,0,1.9712
ENSG00000153956,CACNA2D1,0,0,0,0,0,0,0,CACNA2D1,0,0,0,0,NA,0,0
ENSG00000186472,PCLO,0,0,0,0,0,0,0,PCLO,0,0,0.9922,0,0,0,0
ENSG00000233306,TRGV2,0,0,0,NA,0,0,0,TRGV2,0,0,NA,NA,NA,0,NA
ENSG00000211701,TRGV1,0,0,0,0,0,0,0,TRGV1,NA,0,NA,NA,0,0,0.806
ENSG00000078053,AMPH,0,0,0,0,0,0,0,AMPH,0,0,NA,0,0,0,0
ENSG00000164556,CFAP144P1,0,0,0,0,0,0,0,CFAP144P1,0,0,0,NA,0,0,0
ENSG00000006715,VPS41,15.28455,15.33735,17.296,9.8244,7.671200039999999,19.3905,22.588,VPS41,6.9047,23.7524,17.4396,15.9159,14.885,14.144900000000002,15.44035
ENSG00000164744,SUN3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132436,FIGNL1,3.5612,2.66085,3.6072,8.687899999999999,5.3872,1.6522,2.9906,FIGNL1,3.1347,0,0,5.303999999999999,6.8377,7.145600000000001,2.5714
ENSG00000132437,DDC,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000106070,GRB10,5.33306648,4.6624,1.3718,3.75795,2.09565009,5.3325,15.5176,GRB10,1.91545,1.136,0,1.269,17.371499999999997,5.91885,1.27244997
ENSG00000122591,HYCC1,13.43475,8.464,8.967600000000001,9.79875,17.5712,10.012,8.503,HYCC1,0.6920000000000001,18.0092,1.57275,3.4257,4.38685,13.1964,0
ENSG00000136231,IGF2BP3,6.0192000000000005,0,0.2602,0,0,4.0192000000000005,0,IGF2BP3,0,1.4217,16.4749,0,0,3.906,2.5803000000000003
ENSG00000164548,TRA2A,62.12955000000001,38.717,41.5926,33.6474,50.9775,62.117999999999995,62.2388,TRA2A,20.3904,45.1425,31.3854,55.2672,54.568,51.51,87.6007
ENSG00000105928,GSDME,23.25625,25.30935,41.97095,26.2101,19.82153342,44.0154,23.99085,GSDME,32.7828,21.38845,4.2707999999999995,29.2516,47.23395,9.8064,10.5301
ENSG00000070882,OSBPL3,11.067,11.4036,14.1376,3.9942,24.7648,25.5444,16.190900000000003,OSBPL3,6.63955,10.835,0,8.251000000000001,4.7992,32.002500000000005,23.396099999999997
ENSG00000168303,MPLKIP,34.7745,11.552,6.1175999999999995,2.4012,26.6664,21.84,22.04,MPLKIP,16.645999999999997,20.061,26.384267209999997,25.633799999999997,15.532799999999998,17.161,39.2688
ENSG00000122641,INHBA,58.94585000000001,104.94899999999998,150.05325000000002,482.5975,173.205,303.07166702,186.0683,INHBA,79.79690000000001,61.341,17.770799999999998,448.2176500000001,428.06925,327.5496,177.62279999999998
ENSG00000106571,GLI3,0,0,0,0.0885,0,0,1.14,GLI3,0,0,0,0,0,0,0
ENSG00000136197,C7orf25,8.0178,12.78825,4.5,3.94898347,20.25,16.483999999999998,10.48,C7orf25,0,2.7128,1.9348,2.38035,0,0,3.790875
ENSG00000256646,NA,3.51995,16.492849890000002,5.46,8.41684161,15.0272,17.3904,3.2368,NA,5.21775,2.86245,1.19,9.63375,4.23375,5.8315,3.0303
ENSG00000106066,CPVL,6.4088,3.76525,6.6075,5.88,7.330699999999999,0.5526,1.2740999999999998,CPVL,2.0271,2.16105,0.9831,5.8602,14.905,8.42775,2.085
ENSG00000136193,SCRN1,3.1925999999999997,6.41,0,5.731199999999999,1.0944,5.8444,2.8392,SCRN1,5.454,2.27175,0,3.567,0.7312500000000001,4.2092,3.39045
ENSG00000106080,FKBP14,8.1652,1.7226,0,3.9389,0,0,1.092,FKBP14,3.3994999999999997,2.8514,13.02464907,5.30535,0,0,1.7391
ENSG00000106100,NOD1,37.6768,20.1024,31.272,32.096000000000004,27.283199999999997,33.88705,75.30888349,NOD1,24.42638341,18.14665,8.675833350000001,31.7124,25.714,49.9758,54.3855
ENSG00000006625,GGCT,1.035,0.2888,1.31715,1.384,3.65745,1.5414,1.4066,GGCT,1.0328,0,7.7586,0,0,1.4696,0
ENSG00000058404,CAMK2B,0,0,0,0,0,0,3.0762,CAMK2B,0,NA,NA,0,0,0,0
ENSG00000015676,NUDCD3,3.1361999999999997,2.03233332,12.64885,10.33,3.563,3.9915,5.1564499999999995,NUDCD3,2.6891999999999996,8.691,12.0904,28.6928,5.37095,6.888,5.9436
ENSG00000015520,NPC1L1,0,NA,0,NA,NA,NA,NA,NPC1L1,0,NA,NA,NA,0,NA,0.8256
ENSG00000136271,DDX56,12.5424,12.75105,3.42,9.2619,6.4537,9.53715,9.3314,DDX56,8.10315,10.8035,4.4395,5.5454,9.17,1.3389,6.59985
ENSG00000158604,TMED4,86.43780000000001,74.56185,99.5796,62.5877,83.772,55.52625,56.662650000000006,TMED4,57.7404,52.098,52.06573,69.624,79.2212,100.42758283,124.0051
ENSG00000164776,PHKG1,3.3034000000000003,0.8200999999999999,1.926,0,1.1859,0,1.0808,PHKG1,0,1.0944,1.1122,1.3104,2.256,1.1284,0.6612
ENSG00000106153,CHCHD2,5.1615,5.286,5.8157,12.58625,1.9638,6.6975,0,CHCHD2,12.5718,6.2642999999999995,17.1589,11.6265,9.32143338,5.36475,8.78790006
ENSG00000173041,ZNF680,22.686,8.28811711,6.417,2.2016,10.431,5.5499,8.909110850000001,ZNF680,8.72955,8.34,8.979,3.8037,4.2148,3.32655,20.1433
ENSG00000277149,TYW1B,0,4.35283355,3.76565,7.16805,14.98,0.5563500299999999,10.335,TYW1B,5.896,3.94613352,0,3.7312,0,16.8484,5.5476
ENSG00000106258,CYP3A5,0,0,0.9622,0.9814,0,0,0,CYP3A5,0,0,0,0,0,0,0
ENSG00000282301,CYP3A7-CYP3A51P,0,0,0,0,0,0,0,CYP3A7-CYP3A51P,0,0,0.5700000000000001,0,0,0,0
ENSG00000285953,NA,0,1.132,5.3216,3.3132,1.2848000000000002,0,0,NA,0.4046,1.3254,0,2.9086999999999996,0,0,0
ENSG00000001631,KRIT1,47.61983317,39.545449999999995,47.020500000000006,16.968899999999998,34.372350000000004,43.1514,16.1621,KRIT1,14.0931,30.01845,20.4498,23.46725,24.5472,29.6973,29.2432
ENSG00000242950,ERVW-1,NA,0,0,NA,0,0,NA,ERVW-1,0,NA,NA,NA,0,0,0
ENSG00000127980,PEX1,11.0187,1.19175,5.673,2.5139,11.0768,1.9012,0,PEX1,5.8235,6.7792,0.9345,1.938,14.3335,10.7016,8.844
ENSG00000234545,FAM133B,8.826639810000001,7.880533120000001,0,7.134600000000001,2.56626673,4.33356,1.7325,FAM133B,4.4856668,11.15940024,0.8457000299999999,3.781691550000001,6.24288319,6.855200159999999,6.96155
ENSG00000197093,GAL3ST4,0,2.4354,0,0.9384,0,0,0,GAL3ST4,0,3.2256,0.8365,0.3864,2.47505,3.5178,2.5519999999999996
ENSG00000213420,GPC2,0,0,3.2346,0,3.9455,0,0,GPC2,0.7454999999999999,0,0,0,0,0,1.9336
ENSG00000078487,ZCWPW1,0,0,0.708,0,0,0,0,ZCWPW1,0,0,0,0,0,0,6.0109
ENSG00000160813,PPP1R35,10.2342,8.105400000000001,0,3.2038,0,19.9184,10.7388,PPP1R35,0.5364,7.4305,6.736300000000001,4.5315,1.2992,5.3055,8.9075
ENSG00000185955,SPACDR,0,0,0,0,0,0,0,SPACDR,0,0,0,0,5.89,0,7.3984
ENSG00000160870,CYP3A7,0,0,0.41915,0,0,0,0,CYP3A7,0.17355,0,0.5700000000000001,0,0,0,0
ENSG00000244623,OR2AE1,0,0,0,0,0,0.6424,0,OR2AE1,0,0,0,0,NA,0,0.0342
ENSG00000146833,TRIM4,16.169999999999998,15.1389,15.532000000000002,29.432,3.2516000000000003,24.89615,6.226,TRIM4,6.738600000000001,11.4231,1.7856,9.07215,20.02,10.66525,15.132
ENSG00000176402,GJC3,0,NA,NA,0,NA,0,NA,GJC3,NA,NA,NA,NA,NA,NA,0
ENSG00000070669,ASNS,2.2127,0,0,0,0,0,1.25,ASNS,1.4155,0,2.1945,0.9108,0,0.936,0
ENSG00000135175,OCM2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000205356,TECPR1,43.032,59.016299999999994,74.0073,67.459,20.6955,50.796,39.2445,TECPR1,48.00528,31.1175,96.1472,68.6483,55.928549999999994,17.755,40.1166
ENSG00000006453,BAIAP2L1,0,2.652,0,0,0,0,0,BAIAP2L1,0.8512,0,0,0,0,0,1.0779999999999998
ENSG00000166448,TMEM130,1.0014,NA,NA,NA,NA,NA,NA,TMEM130,NA,NA,0,NA,NA,NA,NA
ENSG00000106078,COBL,0,0.7169,1.036,0,0,0,0,COBL,0,0,0,0,0,0,0
ENSG00000132432,SEC61G,0,0,0,2.2445999999999997,9.9288,0,1.7262,SEC61G,0,1.143,0,0,0,3.6504,7.355999999999999
ENSG00000154978,VOPP1,47.31345,46.462275,53.999,65.33640009000001,23.035375,73.8738,43.48813326,VOPP1,33.918299999999995,23.2829167,15.359699999999998,66.3759999,26.55675,50.4864,40.5076
ENSG00000146733,PSPH,13.056,2.5025,0,2.8946,2.9056,3.165,4.80975,PSPH,3.75,2.3688,1.28851673,7.7672,0,1.9125,4.9626
ENSG00000105854,PON2,0,0,0,0,0,0,0,PON2,0,0,0,0,0,0,0
ENSG00000004799,PDK4,0,0,0,0,0,0,0.8487,PDK4,0,0,NA,0,5,0,0
ENSG00000004864,SLC25A13,1.2616,2.181,1.1912,10.3404,5.319599999999999,3.4379999999999997,3.738,SLC25A13,0,1.1904,0,7.101,1.8271,1.1408,0
ENSG00000127922,SEM1,6.0736,1.0402,6.48025,1.313,3.4271999999999996,0,3.3875999999999995,SEM1,10.586,2.2925999999999997,1.717,1.2128,5.9639,0,3.2705999999999995
ENSG00000105880,DLX5,NA,NA,NA,NA,NA,2,NA,DLX5,NA,NA,3,NA,NA,NA,NA
ENSG00000241468,ATP5MF,1.3377,2.6445,10.4951,0,3.313,4.9696,7.943099999999999,ATP5MF,1.761,2.4066,1.9323,0,0,3.9072,0
ENSG00000160908,ZNF394,18.07905,22.8748,44.8632,2.94435,27.6692,21.1848,25.624599999999997,ZNF394,6.7661999999999995,11.0894,13.82424,10.928733219999998,32.0025,8.135925,13.8203
ENSG00000221909,FAM200A,8.0442,11.3367,1.1968,0,11.0425,1.812,4.0635,FAM200A,5.1824,0,12.3025,14.8895,5.6772,0,11.6197
ENSG00000075303,SLC25A40,1.4238,0.414,0.6508,0,2.60715,0.711,4.8278,SLC25A40,4.624,0.654,0,2.8895999999999997,0,0,0
