Gene,ENSG,logFC,logCPM,F,PValue,FDR
DCAF6,ENSG00000143164,0.05493843396169761,5.8907085496742955,0.14004257834650707,0.7148666771796439,0.8861691732254451
UBR1,ENSG00000159459,-0.055198757114614916,6.276516928233489,0.13991585034545082,0.7149893646084708,0.8861691732254451
WDR48,ENSG00000114742,0.05286625417468589,5.838375629426853,0.13991327977904652,0.7149918539029315,0.8861691732254451
MANSC1,ENSG00000111261,-0.20809547409905596,-2.295156248412829,0.13981206072137234,0.7151010943979514,0.8861691732254451
IFRD2,ENSG00000214706,-0.0676745945173965,3.5604574592103075,0.13977571814013554,0.7151251046313865,0.8861691732254451
FAM47E,ENSG00000189157,0.21166404730139973,-2.36740060844606,0.13973134770785464,0.7151812969289356,0.8861691732254451
KANSL3,ENSG00000114982,-0.05278376023411154,6.3852743487839945,0.13966197795211505,0.7152353349651106,0.8861691732254451
OCIAD1,ENSG00000109180,0.05308691650888066,5.71479382481515,0.13960792267685473,0.7152877409411431,0.8861691732254451
MYB,ENSG00000118513,0.2183403014554847,-2.3218151658775943,0.13961433562003103,0.7152937842472864,0.8861691732254451
PDCD6,ENSG00000249915,-0.05530824524928298,5.253478261229282,0.13941278547726232,0.7154770212670755,0.8863184839188561
FKBP3,ENSG00000100442,-0.0618685359503978,3.955134879563508,0.13932576557830462,0.7155614790572399,0.886345413448761
FAM133B,ENSG00000234545,0.06956765828672509,3.712224664426941,0.1391823844351078,0.715700704042747,0.8863690138782357
RASGRF2,ENSG00000113319,0.18695196702112615,-1.814258117629167,0.13918102475358934,0.7157059734902738,0.8863690138782357
NDUFAF7,ENSG00000003509,-0.06046955588867161,3.484664913288291,0.13906692773813265,0.7158128740940966,0.8864237238606529
ARL6IP4,ENSG00000182196,0.05207039948453704,5.688594542655272,0.13899537907682066,0.7158824111834612,0.8864321593660451
CES4A,ENSG00000172824,-0.06197576589200344,3.3962063303777517,0.13892203712106901,0.7159537155962844,0.8864427815670834
PAPSS1,ENSG00000138801,-0.05027576869350221,6.1581875449301355,0.13884569331712943,0.7160279580745084,0.8864570392911916
COASY,ENSG00000068120,-0.058873878924748886,5.012533767391979,0.13871500492840078,0.716155106769427,0.8865000830095018
SAPCD2,ENSG00000186193,-0.19271092271228274,-1.9887878693819578,0.13866368815653823,0.7162112830973661,0.8865000830095018
TEX10,ENSG00000136891,-0.0586381804268882,3.7981138313525715,0.13861657565099675,0.7162509162045353,0.8865000830095018
FHL2,ENSG00000115641,0.26563569319371705,-2.962617885910984,0.13828446829923097,0.7166075303710742,0.88681617029012
RDM1,ENSG00000278023,0.3156704981066521,-2.8671193577344347,0.13816944181789154,0.7167184810854441,0.88681617029012
NCBP2,ENSG00000114503,0.05667161673277416,5.865691223055663,0.13810981403372435,0.7167448040278718,0.88681617029012
NEFM,ENSG00000104722,0.24311818797087922,-2.8442134271361748,0.1381276004012984,0.7167573094433732,0.88681617029012
CEP95,ENSG00000258890,-0.057009274249468535,4.434913836606795,0.13778827757655823,0.7170587127207824,0.8871114180311737
C3,ENSG00000125730,0.06999576873881198,6.036630156568288,0.13752616910869866,0.717314913739818,0.8871286680938137
TTC38,ENSG00000075234,-0.060153323716297544,3.7810710068329723,0.13748879581817317,0.7173514685157674,0.8871286680938137
CHTF8,ENSG00000168802,0.05124148258447679,6.406048032875526,0.13743645512873778,0.7174026701836866,0.8871286680938137
TANC2,ENSG00000170921,-0.06564426164606557,3.5413581815056183,0.1373863622536611,0.7174516857067951,0.8871286680938137
SLIT2,ENSG00000145147,0.23269524321662358,-2.1601762656786367,0.13733735880152118,0.7175089606918549,0.8871286680938137
CCDC88A,ENSG00000115355,-0.053670967422860046,9.583428560191884,0.13729005876971964,0.7175459428082114,0.8871286680938137
BLOC1S1,ENSG00000135441,0.0622004757219011,4.497513344716675,0.13725428853379845,0.7175809634868097,0.8871286680938137
REPS1,ENSG00000135597,-0.0553790347629403,4.884079000298073,0.1371975863448652,0.717636487494374,0.8871286680938137
EIF4A3,ENSG00000141543,-0.054753725172510155,5.484568596763515,0.13719642348372277,0.7176376262134503,0.8871286680938137
P4HA1,ENSG00000122884,0.05112708491797409,7.117502292599293,0.1370739531995407,0.7177575975156052,0.8871993674530335
NA,ENSG00000273171,-0.2536825109859736,-2.74225297717442,0.13701709140380972,0.7178402348279251,0.8872154417116883
NGRN,ENSG00000182768,-0.05126357122171148,5.463862598637887,0.13693257962506086,0.7178961630323489,0.8872154417116883
MDP1,ENSG00000213920,0.07478462020120298,1.9976861470046094,0.13675548209889404,0.7180699013090324,0.8873222385838764
MTDH,ENSG00000147649,0.05061506154995233,6.8855018482215415,0.13671645351879913,0.7181081547327903,0.8873222385838764
NA,ENSG00000285625,0.05461197459447161,5.428514160023749,0.1366292741435492,0.7181937209001963,0.8873503815143884
NA,ENSG00000293565,0.07904290903798966,2.34016817997238,0.13651382848560054,0.7183071015718927,0.8874128821937222
IKBKG,ENSG00000269335,0.055893144125726636,5.238650913880032,0.13643761221773662,0.7183819461648935,0.8874277677624366
NA,ENSG00000285000,0.07333655401128947,4.315243283419755,0.1360718001484232,0.7187416202765314,0.8877724361597947
SFXN4,ENSG00000183605,-0.07665505452148563,2.03229218103074,0.13602613585701673,0.7187865988211415,0.8877724361597947
IPO8,ENSG00000133704,-0.05523640359660209,5.733240978274114,0.13587768204343928,0.7189327057264184,0.8878752947064359
ADAM32,ENSG00000197140,-0.11075332027937983,-0.3867348123128329,0.1357243351067568,0.7190842357493863,0.8879848321924438
PAIP1,ENSG00000172239,0.05128142431659505,5.276752110146427,0.13546526518093405,0.7193392000964377,0.8882220686555576
NDUFA4,ENSG00000189043,0.07547138688499713,4.507082938074966,0.13539241454761944,0.719411078407324,0.8882332133542113
ZFAND6,ENSG00000086666,0.05285212220505946,6.6744542220996665,0.1351101751224467,0.7196897588755304,0.8884871384368566
FAT2,ENSG00000086570,0.11579795826035785,-0.5670628949498999,0.1350092376963191,0.7197900889138151,0.8884871384368566
PUS7,ENSG00000091127,0.06436747506047195,2.963635288928074,0.1349523442585529,0.7198457480673379,0.8884871384368566
GIGYF1,ENSG00000146830,0.05659316792775389,6.1775435757506605,0.13492960863980413,0.7198682235424574,0.8884871384368566
USP16,ENSG00000156256,0.05498116861371939,5.674520793062275,0.13480450552408213,0.7199919506408518,0.8885622431627384
NABP2,ENSG00000139579,0.06673446085954525,3.460417585094336,0.1345876751041735,0.7202065532576549,0.8887494770028973
DCTN5,ENSG00000166847,-0.05063624870718785,6.146511143982792,0.13448013159203576,0.7203130630105408,0.8888015748439603
PTCH2,ENSG00000117425,0.13219610922023148,-0.07915709746063257,0.13436764477621455,0.7204248433158574,0.8888015748439603
C1S,ENSG00000182326,0.05471063108020203,7.357530169574675,0.13424612505741298,0.7205449918616729,0.8888015748439603
MTM1,ENSG00000171100,-0.057410257959931627,4.006392505404698,0.1341803868613233,0.7206101887002745,0.8888015748439603
MCU,ENSG00000156026,0.06208221243764369,3.4485309695635262,0.13417401358249625,0.7206165112313037,0.8888015748439603
ZNF256,ENSG00000152454,-0.09253128286514532,0.350014797954236,0.13416450457134976,0.7206261282594182,0.8888015748439603
METTL26,ENSG00000130731,0.0730216588404138,2.7390330321312732,0.13403329405720196,0.7207561382458347,0.8888843481708819
RBMX,ENSG00000147274,0.05072021891040893,6.692980281500249,0.13391869745800963,0.7208699008373112,0.8888944571935766
SARS1,ENSG00000031698,0.04942837804217187,6.175483170800279,0.13387897024159506,0.7209093533725843,0.8888944571935766
PURB,ENSG00000146676,0.054787303946826155,6.077766912880644,0.13383499392194126,0.7209530334243401,0.8888944571935766
FLNA,ENSG00000196924,0.060119634184812046,10.185479916771625,0.13365438792859413,0.7211325087251452,0.8890381761584012
NA,ENSG00000263620,-0.08915603052351777,2.0808395978541063,0.13352086970483082,0.7212653137834041,0.889074313647097
MYO9A,ENSG00000066933,-0.05328550605710238,5.070374421664653,0.13349838634366173,0.7212876454828734,0.889074313647097
SMARCD3,ENSG00000082014,-0.12843625343490447,-0.7708448279045715,0.1331189830530885,0.721666129089207,0.8893817226914323
AGO3,ENSG00000126070,-0.050110088357771206,5.878709242341775,0.1330402238760133,0.7217438673580063,0.8893817226914323
SUCLG2,ENSG00000172340,-0.05442155677799023,4.754130184359557,0.133032095180172,0.7217519699233208,0.8893817226914323
OGFR,ENSG00000060491,-0.05632276140536224,6.429063070717975,0.13299517319328683,0.721788775654404,0.8893817226914323
CLASRP,ENSG00000104859,-0.0525051830055322,5.316000991860085,0.1328060429149575,0.7219774032699567,0.8895365878823913
C16orf46,ENSG00000166455,0.08055352841144077,1.262213604906297,0.13273947197888375,0.7220439031998868,0.8895409676593845
RBM15,ENSG00000162775,0.05582544994643922,5.0243147648401045,0.13258179089218322,0.7222012581745375,0.889657268176653
STX1B,ENSG00000099365,-0.11781606188426572,-0.4847760699243678,0.13230896789220087,0.7224744129716094,0.8899030855314651
NA,ENSG00000285901,-0.06003382925859119,3.965393396542008,0.1322561101717855,0.7225267480461386,0.8899030855314651
NOC2L,ENSG00000188976,-0.06112112707137835,4.906693858204046,0.1321785787326507,0.7226043007916504,0.8899210439030592
ESCO1,ENSG00000141446,-0.0644124899204795,4.954219591412205,0.13203638481530697,0.722746602290296,0.8900187333187924
GNL3,ENSG00000163938,-0.05613641465569069,4.489141228885006,0.13172821665058268,0.7230553043111438,0.8902808146194545
ASGR1,ENSG00000141505,-0.246610531786655,-2.6922808956290445,0.13170794151480655,0.723100272353584,0.8902808146194545
NA,ENSG00000268465,-0.10832406218661306,0.7171588763150779,0.1315520153581391,0.7232321147007219,0.8902808146194545
KRBOX4,ENSG00000147121,-0.06641523596412105,2.760802590235373,0.1315456045034295,0.7232384308388291,0.8902808146194545
AACS,ENSG00000081760,-0.0704800585395584,3.1613367239307073,0.1315097360151824,0.723274414990515,0.8902808146194545
PACSIN2,ENSG00000100266,0.05064928814288491,6.679022023406102,0.13122667535918234,0.7235585961895702,0.8904818321869157
NLK,ENSG00000087095,0.051417979471070865,4.992943039844594,0.13121788210996227,0.7235674300778612,0.8904818321869157
NAT8L,ENSG00000185818,0.27134967771040597,-2.9199126704422804,0.13117763015597025,0.7236397816621623,0.8904818321869157
NANP,ENSG00000170191,0.06822525236346154,2.277798224988504,0.131096159621581,0.7236897709217893,0.8904818321869157
ABCD4,ENSG00000119688,-0.053446220508954194,5.3886794754419345,0.13085975383507278,0.7239274941228678,0.8906967914804431
NECAP1,ENSG00000089818,0.0524172796112676,5.190367064112045,0.13051673314686874,0.7242728962190705,0.8910441864166366
C3orf38,ENSG00000179021,0.05026020302095924,5.321769814707673,0.13027421104104836,0.7245174143451103,0.891207406253554
FRMD4B,ENSG00000114541,0.061974400236959507,4.0409182020964245,0.13022629179460177,0.7245657592238891,0.891207406253554
KDM5B,ENSG00000117139,0.04787911486308882,6.49058869054655,0.1301975537353887,0.7245947564289086,0.891207406253554
RBM38,ENSG00000132819,0.06408692594781609,2.9444162663896973,0.13007892841655191,0.7247144957750473,0.8912340531647851
BTN3A3,ENSG00000111801,0.05094547828342069,6.448229355876056,0.13004001458613193,0.7247537845585499,0.8912340531647851
BOLA3,ENSG00000163170,0.07341874263346826,1.8891535970177429,0.12994058627679278,0.7248542524613392,0.8912340531647851
RO60,ENSG00000116747,0.05133856634518971,6.258288197138885,0.12988961013090802,0.7249057130222282,0.8912340531647851
ITGAM,ENSG00000169896,-0.05359844777980815,5.465560117751279,0.12982705961388905,0.7249689269124129,0.8912340531647851
ZCWPW1,ENSG00000078487,-0.08550144830938909,1.2076489370180081,0.12971295873695546,0.7250843537700244,0.8912340531647851
THOC7,ENSG00000163634,-0.07435937857147105,3.9345612117107813,0.12967785813941876,0.7251197813391007,0.8912340531647851
TADA3,ENSG00000171148,-0.0594938000325,6.007309773954755,0.12967671048371004,0.7251209413592343,0.8912340531647851
NA,ENSG00000259171,-0.12389766606564541,0.22579005728982196,0.12920980888539996,0.7255938594241155,0.8916751376552705
PHLDA1,ENSG00000139289,0.05772203327463549,4.001249277246194,0.12913821956636193,0.7256662227057822,0.8916751376552705
HSBP1,ENSG00000230989,-0.053459100188172355,4.883679082871097,0.12908094874139245,0.7257242912609246,0.8916751376552705
TXN2,ENSG00000100348,-0.05833030424234195,4.233862959931908,0.12906594075235592,0.7257395111550856,0.8916751376552705
PINX1,ENSG00000254093,0.06640154415202855,2.783851013865045,0.12901094428704468,0.7257952949652262,0.8916751376552705
SLC16A13,ENSG00000174327,-0.10950972357468997,-0.008552888127732102,0.12884127883844462,0.725967735797565,0.8918094612561882
FBN1,ENSG00000166147,0.06544709578086257,2.6826831657433567,0.12868728265889598,0.7261238458006337,0.8919237017691921
CLEC5A,ENSG00000258227,-0.07409101368189425,1.6042266103404932,0.12849768892794647,0.7263165669576697,0.8920828892965225
EIPR1,ENSG00000032389,-0.059810320528415464,3.3538082264642113,0.12810959373498826,0.726711428112861,0.8924903017372862
NA,ENSG00000288725,-0.052785991111953395,4.863808599914012,0.12790955545751093,0.7269152428200228,0.892663035412979
FPR3,ENSG00000187474,-0.051486620101842386,7.576279444674685,0.12770809913815917,0.7271206869191269,0.8926873306280928
DHRSX,ENSG00000169084,-0.05851511509204945,3.9982594074328413,0.1277043327203531,0.7271245303467291,0.8926873306280928
DHRSX,ENSG00000292338,-0.05851511509204945,3.9982594074328413,0.1277043327203531,0.7271245303467291,0.8926873306280928
GRAMD4,ENSG00000075240,0.07758017569302657,2.130567042851874,0.1274078685084109,0.7274272351536364,0.8928185454713746
BORCS7,ENSG00000166275,-0.0729318796690502,3.4207645594948906,0.12734728493200234,0.7274891062837501,0.8928185454713746
NA,ENSG00000273088,-0.12047872219783838,2.3068521709358323,0.12731745847824874,0.7275196090279668,0.8928185454713746
TOM1L2,ENSG00000175662,0.05437923255382082,5.693072474658738,0.12730126853919982,0.7275361335332268,0.8928185454713746
RBP1,ENSG00000114115,-0.2211139164620067,-2.5702536748615294,0.12730951137442015,0.7275472947670784,0.8928185454713746
CYP27A1,ENSG00000135929,0.052719408248882056,7.056521356968508,0.12710181385206856,0.7277400879330734,0.8929032134607624
CTIF,ENSG00000134030,0.0589287903122016,3.9285369422447824,0.12709930445623052,0.7277426558619489,0.8929032134607624
ZBTB20,ENSG00000181722,0.05031442048059174,5.760069310247636,0.12687039763354568,0.727976953064933,0.8931131435639929
CFAP298-TCP10L,ENSG00000265590,-0.0698557950464228,2.9087845493999054,0.12674635177288426,0.7281040238428842,0.8931669170534591
PLCB3,ENSG00000149782,-0.05125928656017874,6.884288303847063,0.12663952137968812,0.7282135101240245,0.8931669170534591
PDIA3,ENSG00000167004,0.04869824650585346,8.374114211828847,0.12658196305031086,0.7282725228388107,0.8931669170534591
SFXN1,ENSG00000164466,-0.058608730484437516,3.771301310153363,0.12658092247688082,0.728273590801515,0.8931669170534591
TRMT44,ENSG00000155275,-0.0702510432846655,3.2715045956157405,0.12641373421528943,0.7284450918562764,0.8932997256259022
RBBP7,ENSG00000102054,-0.055801934140101754,5.0016605226083914,0.1260120803215684,0.7288576297750787,0.8936767598060595
DNAJC21,ENSG00000168724,0.05057616897992621,6.246602116829971,0.12576873881575634,0.7291079294626595,0.8936767598060595
RNASEH1,ENSG00000171865,-0.05426585851145839,4.712454316134063,0.12574511667110286,0.7291322419373015,0.8936767598060595
CARS1,ENSG00000110619,-0.05077828694874917,5.039028044777678,0.1256609972102853,0.7292188398424483,0.8936767598060595
ZNG1A,ENSG00000172785,0.054739166470554025,4.879410079081064,0.12550358745879597,0.7293809760449235,0.8936767598060595
UBE2B,ENSG00000119048,0.06355352660407701,5.062562406244923,0.12549498486811442,0.7293898402165545,0.8936767598060595
NAGPA,ENSG00000103174,-0.053884880704681726,4.826368290171406,0.12547005718769474,0.7294155280206707,0.8936767598060595
GGCT,ENSG00000006625,-0.058923637421047684,3.8279644695984056,0.12542164652050494,0.7294654236948104,0.8936767598060595
NUBPL,ENSG00000151413,0.0915903139036745,0.612151095997706,0.12540814816157386,0.7294794647844971,0.8936767598060595
MYD88,ENSG00000172936,0.05650151971955949,7.269390716215636,0.1253931409001644,0.7294948075803707,0.8936767598060595
OARD1,ENSG00000124596,-0.057004755119283414,3.8122438219135883,0.1253762769230816,0.7295121943329225,0.8936767598060595
CUTA,ENSG00000112514,-0.062391148158155954,3.164343615033429,0.12537254742744114,0.7295160407397248,0.8936767598060595
SDCBP2,ENSG00000125775,0.17421373732451226,-1.812326151493611,0.12529198276236697,0.7296031819506456,0.8936767598060595
ZNF75A,ENSG00000162086,-0.05601932738375889,3.9163185186371985,0.12525347607448623,0.729638835354589,0.8936767598060595
DBNL,ENSG00000136279,0.049699815858268076,8.103725939749218,0.1251931110646443,0.7297011131759213,0.8936767598060595
CTSZ,ENSG00000101160,-0.057175055955041604,10.823937754215665,0.12510956562088169,0.7297873351346862,0.8937049064231704
IQCG,ENSG00000114473,0.06795370010715232,4.2181940648800715,0.12499689390211544,0.7299036687190832,0.8937699199669079
UQCR11,ENSG00000127540,0.07904678976302944,4.803363421039475,0.1249312276733894,0.7299714959704264,0.8937755311951193
TTLL7,ENSG00000137941,0.21161815396204914,-2.1719030615113333,0.12481568180375081,0.7300997929708294,0.8938026203199957
TIMMDC1,ENSG00000113845,-0.0527728097228151,4.618256726963788,0.12478741392189154,0.730120113853243,0.8938026203199957
PPP1R14C,ENSG00000198729,0.19329799222270647,-2.168030423971795,0.12439471531391821,0.7305349663567058,0.8942330138200922
